ID_REF,GSM432926,GSM432927,GSM432928,GSM432929,GSM432930,GSM432931
238753_at,4.996148615,4.978623828,4.791000876,4.879267231,4.759385408,4.778490479
238756_at,6.26818951,6.650796887,6.351640474,6.126363559,6.322099461,6.164135376
238762_at,6.843052626,7.521113508,7.054340183,7.354247828,7.551221603,7.42134692
238763_at,4.764628949,4.865288679,4.833709718,4.815809726,4.695695874,4.588312462
238766_at,5.327005358,5.965492889,5.283707622,5.433225989,5.611250226,5.737676806
238768_at,3.971402501,3.789955103,3.633305405,3.819968976,3.927719117,3.770218563
238773_at,5.054401399,5.185831859,4.919330254,5.750374812,5.332009797,5.399554798
238785_at,4.991246834,5.481595969,4.681712787,5.57009665,5.980626609,5.619120389
238789_at,4.156345152,4.350122113,4.135364064,4.184685927,4.176101536,4.242548637
238794_at,5.824207359,6.075567467,5.856138976,6.637460975,6.579352127,6.470950472
238795_at,4.407496667,4.522155138,4.545132277,4.469395977,4.756938678,5.024669959
238803_at,3.807771888,3.444526056,3.661964393,4.120027273,4.031643316,3.943650513
238805_at,4.100182297,4.302967747,3.947813661,4.105449261,3.730727636,4.193949876
238808_at,4.234966518,4.226928694,3.979101554,4.378288249,4.309055694,4.431713489
238813_at,5.009436235,5.194484276,4.892616866,5.564039712,5.493564673,5.409498254
238818_at,4.437273523,4.631674774,4.384954639,4.628600586,4.636422158,4.720036005
238821_at,5.19819155,5.194870973,5.135141733,5.152150079,5.280419856,5.233136743
238822_at,4.409037187,4.260324852,3.996604882,4.39569138,4.206716036,4.267004375
238829_at,5.111935968,5.232949609,5.153128547,4.518795727,4.803055384,4.336618312
238841_at,4.282487033,3.986454938,3.955254891,3.815607628,4.385101499,4.205040983
238842_at,5.109259777,5.068667154,4.926926408,5.582852785,5.411278151,5.146457632
238843_at,5.00319555,5.37904577,5.0970391,6.110689609,5.570141418,5.558454973
238844_s_at,3.925951819,4.312820061,3.866090515,5.077886,4.710130713,4.648980071
238846_at,5.421669875,5.42182859,5.575946175,5.714549277,5.576155421,5.263365374
238847_at,4.87621787,5.104484091,4.996148615,4.283162934,4.943214533,5.051043091
238854_at,3.103922733,3.488565352,3.499990008,4.020274125,4.092461462,4.317930013
238859_at,3.937076641,3.47887186,3.402374281,4.007323636,3.972354607,4.100884102
238860_at,4.013196361,4.241307322,3.557247299,4.065178052,4.701415517,4.238012262
238865_at,7.106201223,7.305749948,7.155597664,7.48955217,7.505008571,7.479482622
238877_at,6.565409051,6.398679141,6.367949149,6.517295619,6.536778508,6.382229527
238880_at,4.576401856,4.703921815,4.294231125,5.064225831,5.366837908,5.130149647
238890_at,3.603444545,3.993157161,3.795582966,4.178214835,3.956405436,4.063549888
238893_at,4.422205299,4.666411128,4.294350713,4.344349589,4.386278948,4.507669124
238896_at,4.329218702,4.32454409,4.298405894,4.19381389,4.211065136,4.423737751
238903_at,4.67170246,4.971286665,4.577635225,4.928414608,5.084044204,5.256208588
238911_at,3.727001507,4.075743739,3.961826656,4.271844052,4.077686414,4.132262474
238912_x_at,6.202834216,6.33200753,6.348705088,6.624012172,6.576394076,6.533234626
238915_at,3.847386696,4.386941445,3.912434244,4.143447158,4.464004601,4.308531215
238917_s_at,4.056051645,3.515537887,3.895375576,3.503566258,4.084615406,3.866090515
238923_at,4.195533383,4.245936566,3.589811133,4.441774879,4.284876669,4.133975043
238929_at,4.468344335,4.502093407,4.363266021,4.68192324,4.346513523,4.471794132
238931_at,5.978942276,6.034453711,5.765980333,6.512845769,6.263745146,6.112330471
238937_at,3.631138389,4.180645252,3.858772973,4.57876635,4.451327452,4.177125685
238944_at,4.772049719,4.723748353,4.564723922,4.533855313,4.802131442,4.879881865
238949_at,4.623468025,4.609989146,4.254493517,4.646216743,4.329292709,4.716974702
238952_x_at,4.554451563,4.711979208,4.251404031,4.683616628,4.67727477,4.612598153
238959_at,5.416134743,5.517726262,5.475816319,4.82603716,5.330209625,5.566489133
238960_s_at,4.0374221,3.956942307,3.999735669,3.887739734,3.630115173,3.984723062
238963_at,3.986058575,4.456586632,3.934904131,5.110248631,5.148438662,4.878805414
238974_at,8.00068908,8.262239356,8.078202274,8.330534592,8.291631817,8.16042145
238992_at,4.363266021,4.927564051,4.291408734,4.85928756,5.122244826,4.725520106
238996_x_at,6.618287925,6.470287731,6.835836959,6.293082361,5.725746033,6.000399967
239002_at,4.507669124,4.41355302,4.574016882,4.106990238,4.788505071,4.759282242
239004_at,4.762801191,4.401186653,4.881976957,3.944805622,4.095028918,4.431713489
239024_at,4.996148615,5.41408746,5.039238428,5.732679606,5.697006537,5.3133376
239026_x_at,5.688487407,5.715353337,5.947777508,5.71448966,5.442221382,5.408580995
239033_at,4.642783459,4.84681638,4.603944118,4.918622497,4.877888575,4.594828431
239038_at,4.852677862,4.736858513,4.668142394,4.931824039,4.606645531,4.85305632
239042_at,4.276992227,4.732352559,4.24906177,4.023854309,4.487034894,4.317140425
239046_at,4.196983526,4.441325995,3.959931326,3.768010957,4.804932936,4.921139331
239047_at,4.120720849,4.519723862,4.131748213,4.68633797,4.992837294,4.75335906
239053_at,5.753000424,5.658642054,5.666364013,5.634358453,5.773856066,5.6422469
239056_at,5.031063199,4.963487227,5.058646906,5.062193042,4.96817381,5.020030435
239058_at,3.661680951,3.871994475,3.756991358,4.342150219,4.060566506,4.087297626
239077_at,4.044374755,3.999229004,4.027629956,3.838149875,3.882485669,4.168479477
239078_at,3.964122049,4.010673691,3.776647926,3.666461715,4.094848604,4.176061211
239081_at,5.221756164,5.838736077,5.384090222,6.125341144,6.11515247,6.123208519
239083_at,4.226321838,4.0541113,4.226191667,4.170046467,4.134070848,4.060702293
239106_at,4.156345152,2.904356982,3.8785528,3.438748592,3.402591189,3.484059254
239108_at,5.153357067,4.812406895,5.071829651,5.048736448,4.888012083,4.607048357
239133_at,5.290772859,5.429527847,4.787631302,6.145766806,5.538298076,5.397256648
239142_at,5.658593866,5.524108769,5.447430091,6.180147747,6.136183756,6.020006393
239143_x_at,5.025848889,5.5949709,5.386268885,5.536958167,5.739163318,5.289457957
239144_at,4.906730232,4.736670078,4.849464943,4.882981868,4.690318694,4.47676163
239147_at,4.178587035,4.196043651,4.187743161,3.904076688,4.23851962,4.384173008
239148_at,4.340747857,4.333484893,4.30477984,4.101103363,4.283356571,4.06085489
239151_at,4.356196781,4.482720533,4.320099551,4.804832829,5.081693066,4.96184034
239155_at,4.377287097,4.435958434,4.117807098,4.242989266,4.524886241,4.629505535
239159_at,3.749566879,4.215805056,3.847148116,4.222540693,4.607454221,4.148153998
239161_at,3.750230473,3.873969874,3.861168125,3.84899117,3.954450447,4.058026262
239165_at,3.874431603,3.866581127,3.959651472,4.44477644,4.571957548,4.539767416
239169_at,5.31889058,5.572152202,5.099967103,6.251270356,6.117490423,6.069616996
239207_at,3.943392116,4.054335278,3.801333339,4.24143521,4.089830461,4.038508348
239212_at,3.594655383,3.810652032,3.939666058,3.992555096,4.169653028,3.984723062
239225_at,5.254166472,5.271354673,5.159333077,5.408693218,5.377472196,5.372678128
239231_at,5.177234985,5.26570689,5.200756213,5.342745101,5.396312366,5.191956559
239240_at,4.156345152,3.802162535,3.915627043,4.462093867,5.057782206,4.302630674
239252_at,4.400014969,4.190459726,4.494329832,4.203583219,4.305202986,4.004118932
239265_at,5.162923456,4.861903602,5.017058667,5.162923456,5.288365054,5.12678728
239277_at,4.05128836,3.845802355,3.926109652,4.35007865,4.159850692,4.110950802
239282_at,4.226848684,4.588249302,4.291539534,4.502534847,4.636020942,4.373690463
239289_x_at,4.832999263,5.159538808,4.994540628,5.407253236,5.263627502,5.322992155
239295_at,4.340327542,5.013063841,4.859616746,5.257504023,5.360430223,5.129279007
239302_s_at,5.01319737,5.531060665,5.139753415,6.212750353,5.949303499,5.787345311
239319_at,4.26767779,3.918487843,4.007323636,4.566231636,4.42144971,4.428404599
239324_at,3.984723062,4.018179743,3.97963544,4.0461967,4.035294675,4.040636666
239329_at,4.509793128,4.323917953,4.25121721,4.299825825,4.534813729,4.269818385
239346_at,6.536280847,6.408158538,6.594371693,6.564739781,6.759359151,6.272981571
239352_at,4.233064314,4.213978045,4.434956514,4.214954463,4.201192458,4.087297626
239355_at,6.570145979,6.471685115,6.469124862,6.724896789,6.418440867,6.640216311
239363_at,5.319493202,5.483353197,5.159387952,4.860876782,5.655650034,5.641436104
239375_at,4.831655815,5.13651314,4.667840358,5.251184692,5.292408463,5.385882871
239376_at,4.586739698,4.637182821,4.512065547,4.991461381,4.814394234,4.811966151
239377_at,6.378255317,6.553535505,6.096092952,6.594504008,6.555710572,6.563012114
239392_s_at,4.961107735,5.315115199,4.75713315,3.856033903,5.455303322,5.05216753
239406_at,4.32499753,4.549157268,4.427228936,5.368337195,5.33382994,4.96218248
239413_at,5.48640778,5.429583471,5.239324339,5.618214165,5.430846161,5.479969054
239433_at,4.735263352,5.145957362,4.679792243,5.224320815,5.008907418,4.915112968
239435_x_at,6.390946985,6.437282893,6.410818281,6.228780618,6.197020595,6.154775538
239437_at,3.795692233,4.305263189,3.833972855,4.375249987,4.546811779,4.302475243
239439_at,4.08185749,4.592396968,4.240296423,3.642024186,4.626341738,4.432785091
239466_at,3.654716745,4.261722001,3.575294306,4.437273523,4.366373149,4.474725767
239468_at,4.043970139,3.798133144,4.010659012,3.938838512,4.295528578,3.607800468
239481_at,3.882957848,3.931598163,3.547829072,3.300034199,4.309711324,4.190101999
239515_at,4.12752483,4.279059771,3.861332882,4.651847786,4.465718983,4.464506975
239525_at,4.011133794,4.325448096,3.49701914,4.76357557,4.566636614,4.548402733
239538_at,5.773337529,5.839598904,5.623722016,5.95633293,6.065592857,5.95632111
239562_at,5.845085024,6.479104333,5.876550166,6.505916532,6.668711477,6.454319787
239572_at,5.740644893,5.290876507,5.695203443,5.568550054,5.517304659,5.277803051
239579_at,4.554740235,4.608589588,4.680131834,4.636953193,4.47449954,4.140317045
239586_at,4.086980374,4.075246254,4.164677144,3.918894573,4.129320285,4.339314513
239598_s_at,4.096830518,4.346756137,4.163071756,3.895808515,4.064187058,3.95234581
239607_at,4.261643915,4.24143521,4.162251774,4.24143521,4.035274852,4.232244037
239615_at,5.286134208,5.975513218,5.327927029,5.411926356,5.480089914,5.611584679
239648_at,4.075424045,4.22474317,4.094096317,4.507278194,3.885151847,3.746979941
239671_at,3.716172397,3.510749083,3.700074966,3.976250803,3.869108963,4.143194524
239710_at,4.78997372,4.785621384,4.685019232,4.988182257,5.053378951,4.758515533
239725_at,3.821403719,4.08657107,3.613123273,4.24493947,4.234583723,4.050741365
239742_at,5.166069132,5.387235688,5.245266224,3.376818639,4.991882757,4.902782085
239752_at,6.583739539,6.697450047,6.321506564,6.954234148,6.860027765,6.675739549
239760_at,4.249997579,4.333605733,4.360297081,4.847873753,4.891627936,4.672560079
239763_at,4.927724355,5.151345655,4.870267096,4.857242124,4.456890271,4.487139378
239790_s_at,5.283054619,5.379973859,5.319929178,5.748816325,5.71189923,5.684108643
239792_at,4.35565647,4.365433115,4.269764046,4.645108741,4.797793013,4.48902538
239810_at,3.904392585,4.23717964,3.603115781,4.268583466,3.471596969,3.866090515
239815_at,4.520199643,4.376077386,4.323794307,4.000320594,4.572284109,4.231281133
239816_at,3.992510185,3.899367758,3.971225046,4.055208464,4.00092507,3.752325942
239824_s_at,5.146775442,5.009667127,4.814550983,5.772708078,5.695580178,5.612195819
239834_at,4.154859448,4.63136666,4.01256273,5.012718156,4.738198381,4.549539219
239835_at,5.363335368,5.619550567,5.175952185,5.59126277,5.618169094,5.564590521
239837_at,4.898655613,4.650319236,4.711715451,5.363689846,4.689848825,4.479455681
239843_at,5.001766582,5.334923114,5.091690112,5.322539857,5.56856122,5.584614601
239847_at,4.707290579,4.736858513,4.642894765,4.626183861,4.787289078,4.32558679
239853_at,5.614913606,5.476972082,5.728510433,4.955412195,4.68442715,4.806429315
239873_at,4.375839253,4.492654346,4.420528724,4.240423847,3.893642102,4.429251961
239891_x_at,5.648169585,5.745047493,5.385790365,5.319547924,5.561650441,5.534858885
239896_at,5.805478546,6.151793406,5.607431458,6.532229365,6.477571356,6.246827487
239898_x_at,4.560616047,4.360421782,4.205082402,4.522534621,4.592305265,4.541495502
239989_at,4.320126369,4.212714937,4.33403497,4.407290581,4.648415251,4.393656965
240037_at,5.261522432,5.319599307,5.117119329,4.761176943,4.956316808,4.841202644
240054_at,4.006082672,4.110460781,3.807143009,4.175385205,4.362995511,4.135843635
240084_at,5.363335368,5.387051335,5.474604337,5.500150717,5.333432819,5.523821485
240114_s_at,4.220838243,4.240519401,4.389238647,3.815415837,4.170693239,4.044406867
240147_at,4.27331354,4.108081038,4.243713829,4.515775543,4.467629076,4.234712228
240261_at,4.559677858,4.45125413,4.473064881,4.504516812,4.596413878,4.554511156
240280_at,5.207003523,5.562565211,5.331054449,6.040488231,5.73950898,6.060696573
240312_at,5.346049927,5.56402951,5.220427645,6.037156646,5.72236221,5.637846476
240349_at,4.380320085,4.78924315,4.742609881,4.909084531,5.024961731,5.151163192
240382_at,6.318257407,6.308058711,6.338739632,4.928482777,4.676184936,4.592167819
240393_at,3.882491245,3.882491245,4.265463959,4.113929189,4.172930099,4.087297626
240496_at,4.275299795,4.270988914,4.24143521,4.082386187,3.510290458,3.866090515
240528_s_at,3.638144568,3.697217709,3.763677689,2.946435464,3.459164781,4.206518486
240537_s_at,3.932049579,3.997557291,4.158275266,4.371846463,4.174996314,4.459957021
240572_s_at,4.269017985,4.507669124,4.007323636,4.971437943,5.051119858,4.574760736
240592_at,5.363335368,5.536831071,5.373742859,5.40993898,5.729480096,5.420575352
240616_at,5.254166472,5.569795494,5.172363781,6.026018479,5.808098082,5.738394931
240620_at,3.98355261,4.279130719,3.652945534,4.356754622,4.08019508,4.06943469
240644_at,4.265900192,3.963137442,4.049274492,3.936009785,3.882485669,4.069288255
240677_at,3.638345201,3.904637332,3.454540951,4.415633602,4.50652642,3.974133634
240698_s_at,3.813905245,4.104922596,3.912598266,4.05138959,4.063016168,4.074877687
240742_at,4.194809289,4.277706886,4.50602875,3.93497854,3.86511472,4.257311007
240770_at,4.085076815,4.344654557,4.236748551,4.608068461,4.511473498,4.2782431
240840_s_at,3.701377873,4.091951141,3.514189162,4.004147274,4.256583425,4.360592874
240983_s_at,5.956088121,5.701182572,5.871390414,5.750374812,5.865915286,6.067907756
241114_s_at,4.355776563,4.077081193,3.982184071,4.152773362,3.8753984,4.086766757
241234_at,4.223550585,4.589631014,4.225493993,5.439793847,5.093197361,5.198390618
241342_at,7.145487469,7.235755056,7.043809747,7.06786119,7.179518909,7.050651699
241343_at,5.460570436,5.675225084,5.096695883,6.227683009,6.111515646,5.66008192
241344_at,4.16632687,4.5144776,3.92484838,4.405593887,4.664778612,4.429831888
241353_s_at,5.331077723,5.650446729,5.432854295,5.653212694,5.529336901,5.458807999
241359_at,4.28305482,4.163071756,4.244588036,4.294807916,4.400464561,4.340232417
241360_at,3.770584101,4.091381387,3.746619361,4.386348481,4.592502795,4.130849341
241370_at,4.285771797,4.278862587,4.370962992,4.691051369,4.549341877,4.337780444
241386_at,4.84539073,4.611902964,4.589844614,4.9875389,4.940923763,4.718709811
241393_at,4.01491647,3.835856235,3.823348041,4.005707236,3.878253678,3.955147124
241428_x_at,5.80515539,5.619550567,5.604162307,6.168528194,5.74007882,5.922785072
241434_at,3.764292542,3.557872812,3.712949048,4.017461863,4.172139913,3.850347261
241447_at,3.745099329,3.961759584,3.692030647,4.196086302,4.060602276,4.089657282
241467_at,4.095017517,3.883016813,4.340713165,3.787151192,3.882485669,4.029960211
241498_at,5.280012794,5.263586111,5.080594996,5.494095901,5.564013683,5.447110025
241518_at,4.472578355,5.097948712,4.231735784,4.586111938,4.581403425,4.316201171
241529_at,4.905901486,4.635665576,4.896349859,5.104950791,4.424294409,4.440257626
241535_at,3.83560648,3.799218539,3.452726385,4.350805857,4.325995207,4.087297626
241541_at,4.706368652,4.98555572,4.848514877,4.820842348,4.947398354,4.718709811
241596_at,5.701522964,5.63212481,5.53106597,5.697856425,5.554528098,5.483546411
241599_at,4.31837486,4.212126949,4.533855313,3.615696893,4.126312905,4.103526102
241600_at,4.439179063,4.193494545,4.681726528,3.682473481,3.779320445,4.249597033
241602_at,4.05099915,4.558482165,4.497646914,4.722089552,4.349952763,4.594828431
241606_s_at,4.172957366,4.346305626,4.268869982,4.351762818,4.067915004,4.431713489
241650_x_at,4.2126714,4.156891708,4.320193255,3.982866417,3.812074439,4.183782034
241658_at,3.686255956,3.964863147,3.897286966,3.846215712,4.094475189,4.356327202
241666_at,5.527804092,4.631498971,5.328879473,5.008983097,4.803064114,5.051161456
241680_at,4.429789654,4.338993983,4.375486217,3.777418373,4.749078709,4.70062715
241682_at,6.017693559,5.977372041,5.822798943,5.237324444,6.116577537,6.027434272
241689_at,4.055114642,4.632854021,4.034658732,4.522538764,4.854838711,4.426929139
241703_at,6.819089348,6.847859401,6.707560699,6.55595077,6.495740592,6.301174544
241710_at,3.595014798,3.875329112,3.866456346,4.573570734,4.277093436,4.199587744
241720_at,4.024134059,4.51147336,4.428927499,3.863429153,4.954104198,4.726558609
241721_at,6.483811986,6.613527092,6.544021338,6.34680957,6.517144551,6.538074131
241734_at,4.645271531,5.032936637,4.795956484,4.448028446,5.315719933,4.846019065
241746_at,3.965963872,4.006670324,4.018740246,4.218526515,3.779653555,4.09227685
241748_x_at,5.397963356,5.517087711,5.766231406,5.633706274,5.447522745,5.501923519
241754_at,3.984723062,4.33581046,3.718064977,4.339880338,4.24143521,4.113463046
241756_at,5.602330798,5.752142218,5.704704289,5.86078476,5.485095676,5.618209813
241781_at,3.811708863,4.303645533,4.100499532,3.592888842,3.620157476,3.831379569
241792_x_at,4.114840938,4.082519663,4.048311921,3.977078718,4.128021664,4.061355341
241801_at,3.76332591,3.922079121,4.015212,4.216931557,4.075886313,3.607988869
241803_s_at,4.037827835,4.05528445,3.552984825,4.573131935,4.315641549,4.626073824
241808_at,3.97287356,4.225784974,3.903828046,4.610227318,4.954104198,4.336025551
241817_at,4.596087228,5.124028455,4.696221794,4.760658001,4.842424477,4.826437721
241820_at,4.804607808,4.950220516,4.889954067,3.595289707,5.312748242,5.177208782
241823_at,5.067962365,5.790560976,5.088868364,5.853768506,6.018014958,5.890684602
241825_at,3.905917446,4.320374894,3.936340086,4.791550268,4.802612582,4.857234627
241827_at,5.183518037,5.719230311,5.156424426,5.779120159,6.076036791,5.834947655
241835_at,4.932490416,5.224587178,5.321909005,5.19851306,4.923042758,4.831379479
241836_x_at,4.020202474,4.227215896,3.868323429,4.241431038,4.48468347,4.259593796
241908_at,4.565227054,4.9817085,4.163071756,5.161577006,5.201740394,4.660113795
241910_x_at,4.811311875,4.816146201,4.850774177,4.982924683,4.886711938,4.833648846
241918_at,4.783337585,4.7624575,4.704020893,4.91189288,4.67663989,4.696749651
241921_x_at,3.844247096,4.012625485,4.159314742,3.886555546,3.781268687,4.033724409
241927_x_at,4.131294805,4.293364293,4.395632301,3.908041392,4.220421809,4.092319897
241937_s_at,7.24061459,7.622921131,7.016756681,7.517482316,7.796612354,7.561109368
241955_at,5.11099095,4.917539421,4.723637692,4.057303155,5.247989392,5.266369404
241959_at,4.017150055,4.170745494,3.695637448,4.089584393,4.171027116,4.266310551
241968_at,5.016480148,4.954533028,4.738327497,4.792615127,4.809208408,4.843885909
241984_at,4.251610522,4.314847514,4.058938408,4.236539491,4.109223044,4.263635315
241985_at,4.611379741,4.711245609,4.395181223,4.406001393,4.502043183,4.518842407
241990_at,4.608963754,5.06268735,4.812512329,4.691213313,4.486996309,4.774688562
241991_at,4.609199887,4.811079884,4.283517906,5.489829396,5.422313263,5.310892785
242019_at,4.015140927,4.377443571,4.441659368,3.504471134,3.670349994,3.871213546
242048_at,4.30082537,4.415937633,4.372246838,4.322537482,4.309711324,4.296088249
242056_at,4.374120606,4.070418032,4.100054519,4.362990616,4.269696919,4.351535612
242064_at,6.078618905,6.109913335,5.851177923,6.32897475,6.405049801,6.313315803
242070_at,4.427718183,4.476409084,4.272133746,3.438748592,3.471596969,3.547992892
242073_at,4.481379362,4.554467341,4.399572667,4.50626297,4.835051294,4.373265317
242093_at,6.035445558,6.077267878,6.046820227,5.760592673,5.550919472,5.527844846
242112_at,4.120114654,3.889973688,3.759552444,2.462011572,3.972407143,3.96070729
242138_at,6.621642013,6.698870201,6.675186213,6.134385674,5.839736726,5.96889565
242139_s_at,6.432202401,6.693229054,6.417838011,6.717118169,6.643559815,6.815891592
242149_at,3.604778398,4.168683545,3.682416856,4.351535612,4.486517142,4.066681751
242191_at,5.49966426,5.665279652,6.002485526,5.087493455,5.152275578,5.212952397
242239_at,3.260982347,3.953240603,3.612732119,2.97341603,3.700426743,3.972954754
242242_at,4.523112236,4.282842691,4.476075655,3.846808734,4.179182388,4.243886985
242245_at,4.458460586,4.336156943,4.231077437,4.135975932,4.785621384,4.350827194
242260_at,3.675157684,3.60381141,3.80755056,3.787643306,4.051043299,3.942844418
242263_at,5.864890351,5.731697765,5.899507421,6.00861689,5.614045982,5.680362918
242273_at,5.458436819,5.673649415,5.247351993,5.942468076,5.755433735,5.768506879
242282_at,5.976344258,6.015871415,5.818014409,6.015871415,5.993882507,6.110870917
242283_at,5.696624878,5.348382584,5.505384871,6.098795656,5.997750976,5.914813247
242293_at,5.939639826,6.062039118,5.878492235,5.989125529,6.122683677,6.108483074
242294_at,3.973729581,4.378639755,3.758887515,4.312250223,4.421432222,4.192644818
242303_at,4.109366774,4.430661265,4.309487236,3.967877163,4.123660941,4.133744013
242304_at,5.138108814,5.427565164,5.026255467,5.493500352,5.605702308,5.39431736
242305_at,4.208636037,4.460853072,4.179403794,4.560549864,4.697271671,4.584174197
242321_at,3.819945913,3.780719193,3.713053383,4.814465408,3.911446495,3.81819621
242323_at,6.852363661,6.470973811,6.719454476,6.774011499,6.668365329,6.499799879
242327_x_at,4.91868808,4.785621384,4.887320236,4.186385399,4.671852153,4.415920937
242329_at,5.461413089,6.035618043,5.364332641,5.860373699,6.105678561,6.00123287
242338_at,4.019964041,4.087297626,4.129252015,3.924261774,3.890480456,3.838281848
242341_x_at,3.901079573,3.986750458,3.983643037,3.878117827,3.653880719,4.068919867
242349_at,4.004533381,3.932540114,4.133398137,3.368139403,3.942565903,4.127814168
242352_at,4.646142463,4.580362742,4.377118799,4.021730292,4.961576163,4.947863917
242366_at,3.925917128,4.246212833,3.844206839,4.395988419,4.236193412,3.984723062
242370_at,4.899671968,5.719717989,4.814432838,5.606114213,5.630942716,5.544769494
242393_x_at,3.501701284,3.592181311,3.864299256,3.934306585,3.781268687,4.157430723
242434_at,4.361721221,5.07259166,4.428253995,4.768079536,4.996916328,4.655874769
242442_x_at,4.841783711,5.066003953,4.641506853,4.860717445,5.195455642,5.118442734
242447_at,4.263521819,4.029579018,4.082306838,3.919308579,3.585309777,3.41061004
242455_at,4.736858513,5.01885956,4.740969324,5.440150455,5.228490682,4.930592841
242488_at,4.719802249,4.973723116,4.788588455,5.188826228,5.152500712,5.056817718
242515_x_at,6.892788952,6.830034864,6.797398385,6.993608893,7.079714433,6.96492681
242521_at,5.254166472,5.514220891,5.152008224,4.688413349,4.758945033,4.645451148
242538_at,4.054864464,3.986077094,3.66151458,4.370947169,4.199927608,4.239190823
242546_at,5.6378096,5.825225744,5.75277277,6.240111896,6.095106352,5.753568881
242560_at,7.832350089,7.831350218,7.84759871,7.954848676,8.024516411,8.016097654
242584_at,6.197925271,6.250670629,6.016219875,6.46198763,6.659374348,6.409642812
242607_at,4.328201336,4.592579717,4.360174624,4.48728045,4.432907993,4.310983342
242617_at,4.515159865,4.163071756,4.291408734,3.613169156,4.653328775,4.525618937
242618_at,4.050696428,3.903958549,3.593553726,3.886555546,4.105809142,3.349560744
242621_at,4.525363772,4.8935251,4.532947354,4.598520331,4.709224319,4.784713425
242639_at,5.176039574,5.949582567,5.619121224,5.980148611,6.329668712,6.088481656
242647_at,4.235461822,4.263554653,4.328859806,4.351535612,4.179614815,4.256005039
242648_at,7.217844208,7.140998264,7.092554461,7.290768615,7.375966466,7.225186331
242655_at,4.073082642,4.132925219,3.91570916,4.478853855,4.376912798,4.281582894
242696_at,4.580138139,4.488252382,4.748977781,4.279461343,4.428119019,4.560080801
242705_x_at,4.333612019,4.391708894,4.387958678,4.073442993,4.247060656,4.371239001
242706_s_at,6.102844023,6.141608667,5.900572733,6.254505223,6.44881564,6.405347431
242727_at,4.510381305,4.800426932,4.70822785,4.310963507,4.614826364,4.697615768
242760_x_at,3.803632146,4.163071756,4.122772116,4.362193547,4.296237526,4.332399342
242761_s_at,6.533301789,6.898829349,6.452426489,7.024055991,6.99974853,6.928845163
242787_at,6.192685921,6.056381974,6.081089771,5.806902269,6.074523184,6.13148564
242794_at,4.007185807,4.018979112,3.569131005,4.404888977,4.114784348,3.802228956
242828_at,4.738335268,4.999332215,4.720971017,4.590210637,4.996527811,5.022279952
242844_at,4.332478601,4.718701424,4.261036708,4.768079536,5.020854074,5.072175132
242851_at,4.235065023,4.037985207,4.37591124,4.210627204,3.857314218,3.843637751
242857_at,5.048533798,5.095332015,4.95424036,4.877640487,4.866976879,4.847558001
242900_at,4.955503885,5.188321989,5.110423774,5.594375588,5.635204701,5.290615871
242905_at,4.770206697,5.107739187,4.860595924,4.959151739,5.16227628,4.872703756
242923_at,5.727072304,5.431779638,5.559087333,5.800733407,5.814688298,5.602958201
242931_at,6.159831401,6.228776063,6.176549256,5.147244841,5.315680675,5.103902711
242938_s_at,5.003473731,4.853822978,4.902782085,4.746465102,4.615198172,4.680476515
242939_at,7.691716435,7.804117532,7.625613488,7.667097493,7.686643839,7.60961684
242984_at,3.984723062,4.163071756,3.791953221,4.24143521,4.257238526,4.431713489
242989_at,4.117313742,3.882217286,4.05969303,4.3321486,4.200423691,4.078861855
243007_at,4.156345152,4.263109102,4.264479827,5.02934137,4.64736158,4.573805545
243010_at,4.218439548,4.246358414,4.363266021,4.604532435,4.074080662,4.40002771
243011_at,3.962581803,3.416484255,3.790207962,3.93994278,3.694548198,4.163071756
243018_at,4.39912231,4.291408734,4.327511461,4.002164964,4.223970026,4.106796178
243026_x_at,5.643265311,5.437331377,5.475560083,5.177785948,5.634148528,5.535622315
243042_at,4.80603452,4.963844674,4.857436377,4.87490322,4.905024407,4.828929052
243118_at,3.871479959,3.838279603,3.588433293,4.452042519,4.285685546,4.113357672
243141_at,4.227708902,4.695713255,3.994635259,4.491741287,4.525776355,4.296586966
243176_at,4.653811682,4.480971005,4.282875565,4.576420536,4.610211745,4.391497057
243179_at,3.681435804,3.819041627,3.996117752,3.937101589,4.25355482,3.987302169
243196_s_at,4.134478471,4.354929324,4.287568405,3.938632068,4.252362557,4.140962851
243228_at,4.536377449,4.915039214,4.506634534,4.648232242,4.756522327,4.892708395
243252_at,3.860748726,3.868789852,3.946256278,4.56147604,4.480756544,4.258773845
243267_x_at,4.015354506,4.045914531,4.160796883,4.018289141,3.968880594,4.000631776
243278_at,5.287243155,5.559161905,5.466166091,5.40151865,5.516347614,5.32718474
243295_at,5.494543242,5.489284825,5.49599361,4.786616229,5.527943471,5.626819639
243299_at,4.091315788,4.332918063,4.190766966,4.609677405,4.734930089,4.703431226
243309_at,4.281002832,4.513483279,4.482286063,4.83197688,4.46130079,4.272870966
243326_at,4.437273523,4.411772228,4.617655263,4.435680926,4.535468217,4.264079942
243366_s_at,4.047920591,4.142086411,3.758060201,4.714503837,4.4461152,4.197855722
243407_at,4.207977066,4.24143521,3.893556512,4.094102502,4.007890166,3.984723062
243459_x_at,3.907445314,3.825593327,4.332321518,3.609095564,4.073646055,3.92234199
243463_s_at,5.441368572,5.464770472,5.44243279,5.013061628,5.713824891,5.746129324
