Gene,t,group1_median,group2_median,log2FC,pval,FDR,Gene Symbol,ENTREZ_GENE_ID
227046_at,-3.232712885224197,6.002125164,5.62463202,-0.3774931439999998,0.03189339212616429,0.15965003448290516,SLC39A11,201266
201471_s_at,-3.232171758635243,6.48415803,6.248316969,-0.23584106099999946,0.03190975800903512,0.15968371502618633,SQSTM1,8878
201422_at,3.2299606298279597,7.198729259,7.572014485,0.37328522600000014,0.031976734641778574,0.15988122010385344,IFI30 /// PIK3R2,5296 /// 10437
219291_at,-3.2299131748050405,5.148006278,4.629241247,-0.518765031,0.03197817390453077,0.15988122010385344,DTWD1,56986
218426_s_at,-3.2299638350472994,5.757332086,5.537463121,-0.21986896499999986,0.03197663743347962,0.15988122010385344,RNF216,54476
210886_x_at,-3.2294810978649258,5.020860883,4.579952324,-0.44090855900000037,0.031991281876752084,0.1598985066111328,TP53TG1,11257
236077_at,-3.2281931054124735,4.51095526,4.298887889,-0.21206737099999984,0.03203039349331173,0.1600457146534023,GANC,2595
201281_at,3.2272308763435325,7.388233755,7.664239178,0.27600542299999997,0.03205964968514562,0.16009533925050567,ADRM1,11047
218312_s_at,-3.2273417549699674,4.055201921,3.696485959,-0.3587159620000002,0.032056276858112916,0.16009533925050567,ZSCAN18,65982
211070_x_at,3.226803964248212,8.485260483,8.73958723,0.25432674700000035,0.03207263987268705,0.16011195241053078,DBI,1622
215884_s_at,-3.2264441082475823,8.618586532,8.281502822,-0.3370837099999999,0.032083594483761045,0.16011839668717975,UBQLN2,29978
226126_at,-3.2255195214623185,5.888825187,5.411953065,-0.4768721220000005,0.032111760677987405,0.16021070842323798,TBCK,93627
222499_at,-3.224947827218226,6.762632571,6.37758433,-0.3850482409999998,0.032129191107260494,0.16021735178781996,MRPS16,51021
227318_at,3.2237475764982984,4.586333683,5.184796158,0.5984624749999998,0.032165821968201176,0.16021735178781996,TMEM178B,100507421
225228_at,-3.224435075216922,6.222925581,5.951685458,-0.2712401230000001,0.03214483393667264,0.16021735178781996,DRAM2,128338
201089_at,-3.223257917764746,7.06416844,6.788031509,-0.2761369310000008,0.0321807801768281,0.16021735178781996,ATP6V1B2,526
224951_at,3.2233676420781356,6.45750297,6.809767019,0.3522640489999995,0.032177427579857434,0.16021735178781996,CERS5,91012
222559_s_at,-3.223572195920369,7.641120234,7.444551969,-0.1965682649999998,0.032171178591936266,0.16021735178781996,RPRD1A,55197
218594_at,-3.2241381143276007,8.897946937,8.628853361,-0.2690935759999995,0.03215389760679369,0.16021735178781996,HEATR1,55127
224800_at,3.2221504481724055,7.251858125,7.425496993,0.17363886800000028,0.03221464168979045,0.160337758533535,WDFY1,57590
215001_s_at,3.2215933373322208,9.928418526,10.23894965,0.3105311240000006,0.032231691557998134,0.16037444367101233,GLUL,2752
226838_at,-3.2209465776011155,6.450455013,5.808468913,-0.6419861000000004,0.032251498400594214,0.16038023654726336,TTC32,130502
223759_s_at,-3.2208926762468066,5.842033247,5.387903425,-0.4541298219999996,0.03225314976303248,0.16038023654726336,GSG2,83903
217884_at,-3.220607300664531,7.004062828,6.676315115,-0.32774771299999994,0.03226189440594054,0.16038023654726336,NAT10,55226
225154_at,3.219852277701356,8.089971161,8.270096729,0.18012556800000112,0.032285043743670555,0.16039913864000174,SYAP1,94056
225227_at,-3.2193232847794286,5.818655473,5.50873168,-0.3099237929999994,0.03230127457223444,0.16039913864000174,SKIL,6498
223090_x_at,-3.219658588756629,7.500550956,7.298179871,-0.20237108499999934,0.03229098548946695,0.16039913864000174,VEZT,55591
200915_x_at,-3.218731168144485,8.843271125,8.720984174,-0.12228695099999953,0.03231945361051812,0.16039913864000174,KTN1,3895
226000_at,-3.219215709157294,8.11709905,7.338771777,-0.7783272730000004,0.03230457643933434,0.16039913864000174,CTTNBP2NL,55917
217761_at,3.218590283729398,7.983799425,8.185372581,0.20157315599999936,0.032323780790570696,0.16039913864000174,ADI1,55256
220937_s_at,3.2163305377287728,5.400748959,5.727761741,0.3270127819999997,0.0323932809880586,0.16064779188600506,ST6GALNAC4,27090
223442_at,-3.216614465928432,5.033335812,4.658098394,-0.3752374180000002,0.032384538888207935,0.16064779188600506,NICN1,84276
220967_s_at,-3.215676601845794,4.776815278,4.461847861,-0.3149674170000001,0.03241342614836392,0.16065152792469092,ZNF696,79943
228614_at,-3.215909823844544,5.92715735,5.563725897,-0.36343145299999957,0.03240623981289575,0.16065152792469092,LINC00116,205251
219101_x_at,3.2152812008984504,3.879403554,4.335155675,0.4557521210000002,0.032425614044040645,0.1606638753276643,ABHD8,79575
235069_at,-3.2140095419083816,5.766392734,5.478176397,-0.2882163369999997,0.032464848499096706,0.1606718330254398,TATDN3,128387
225063_at,-3.214521131015673,6.942127886,6.600454864,-0.34167302200000016,0.0324490577296716,0.1606718330254398,UBL7,84993
226149_at,-3.2120895702489403,6.439214696,5.714191128,-0.7250235679999992,0.032524191439877184,0.1606718330254398,SNHG11 /// SNORA60 /// SNORA71E,128439 /// 677821 /// 677837
226729_at,-3.2123217612993225,4.994368897,4.609677405,-0.38469149199999997,0.03251700802894733,0.1606718330254398,USP37,57695
210999_s_at,-3.213951509201943,5.108759713,4.972961818,-0.1357978950000005,0.032466640315599,0.1606718330254398,GRB10,2887
1552486_s_at,3.212755155282385,4.163071756,4.623883849,0.46081209300000037,0.032503604906102705,0.1606718330254398,LACTB,114294
204402_at,-3.2146601161846355,5.449824641,5.19303179,-0.25679285100000016,0.03244476936174289,0.1606718330254398,RHBDD3,25807
220474_at,3.212737904592621,3.898894255,4.017574542,0.1186802870000001,0.032504138275659164,0.1606718330254398,SLC25A21,89874
218795_at,-3.2122812751487047,6.586193825,5.85538194,-0.7308118849999996,0.032518260434617995,0.1606718330254398,ACP6,51205
202306_at,-3.2122382470540436,9.304262971,9.162805918,-0.1414570529999999,0.03251959153557686,0.1606718330254398,POLR2G,5436
210964_s_at,-3.2110702476850403,4.746542396,4.236040221,-0.5105021750000001,0.03255574887890442,0.1607485251766419,GYG2,8908
226269_at,-3.210961444623092,5.739293564,5.259803883,-0.47948968099999956,0.03255911946966083,0.1607485251766419,GDAP1,54332
218483_s_at,3.210416558288531,6.469009298,6.617136556,0.1481272580000006,0.0325760055979749,0.16078398473424071,IFT46,56912
224809_x_at,-3.2096529385604895,7.219481395,6.892668626,-0.326812769,0.03259968769300225,0.16080506858748267,TINF2,26277
212393_at,3.2099309206527327,5.473412192,5.734655997,0.26124380500000033,0.032591064301298274,0.16080506858748267,SBF1,6305
215541_s_at,3.208964938605068,4.218226801,4.575298129,0.35707132799999997,0.03262104198081967,0.160862513267917,DIAPH1,1729
224318_s_at,-3.208595584030267,7.46943647,7.197039958,-0.27239651199999937,0.03263251288931605,0.1608712008518529,KANSL3,55683
203599_s_at,-3.2082074524704143,5.570042274,5.408869407,-0.16117286700000033,0.03264457207241037,0.16088278247107896,WBP4,11193
212201_at,-3.2065685443459016,5.434562206,5.161596502,-0.27296570399999975,0.03269555064114903,0.16094614470097815,ANKLE2,23141
213189_at,-3.2070720175296805,7.660734101,7.399439046,-0.2612950549999997,0.03267988002502929,0.16094614470097815,MINA,84864
212936_at,-3.2071047597832223,6.539875635,6.108722543,-0.43115309199999974,0.03267886122820048,0.16094614470097815,FAM172A,83989
201988_s_at,-3.206545002267249,5.113128114,4.63935229,-0.4737758240000005,0.03269628360573918,0.16094614470097815,CREBL2,1389
205078_at,-3.2053420209109325,6.947437702,6.673644712,-0.27379299000000046,0.03273376330690864,0.16108278117973548,PIGF,5281
202739_s_at,-3.2039999004036472,4.691051369,4.413623994,-0.27742737500000025,0.03277563777091734,0.16111224524532264,PHKB,5257
201099_at,-3.203903574577469,8.123680098,7.945645657,-0.17803444099999943,0.03277864558645559,0.16111224524532264,USP9X,8239
222605_at,-3.2045772354971405,6.790023022,6.492421595,-0.29760142700000003,0.03275761705043492,0.16111224524532264,RCOR3,55758
219785_s_at,-3.2042666497971974,6.141319315,5.84715402,-0.294165295,0.032767310103696136,0.16111224524532264,C16orf95,100506581
208165_s_at,-3.2029893180033144,4.434180732,3.947029237,-0.48715149499999955,0.03280720984870628,0.1611570293457499,PRSS16,10279
215000_s_at,-3.2030088557051988,7.980001428,7.549231223,-0.43077020499999996,0.03280659912246727,0.1611570293457499,FEZ2,9637
200610_s_at,3.2026291234096935,10.02922347,10.20393475,0.17471128000000036,0.03281847152153743,0.16116456865452097,NCL,4691
219069_at,-3.2020086831045353,7.374079668,6.809587509,-0.5644921590000003,0.03283788059940884,0.1611893606883508,ANKRD49,54851
227924_at,-3.201845848815103,4.713437339,4.532643009,-0.18079433000000034,0.03284297674475661,0.1611893606883508,INO80D,54891
203955_at,-3.200610415977974,5.473324925,5.277228127,-0.19609679800000013,0.03288167186539939,0.16125341406162638,PPP1R26,9858
226030_at,-3.201064694191339,4.296675671,3.833640131,-0.4630355399999999,0.03286743712656943,0.16125341406162638,ACADSB,36
217886_at,-3.200497073002655,4.958685794,4.587080772,-0.3716050219999998,0.03288522458290998,0.16125341406162638,EPS15,2060
227833_s_at,-3.200055607761925,6.048257777,5.572527069,-0.4757307079999995,0.032899066554209086,0.16127356027712733,MBD6,114785
225282_at,3.199165686738919,5.806018016,6.167419103,0.36140108699999995,0.03292699056217513,0.16136270530159116,SMAP2,64744
202494_at,-3.1986993210677697,6.847939192,6.66407556,-0.18386363200000044,0.032941635373956925,0.1613867405414229,PPIE,10450
224900_at,-3.1961387771148724,7.31381132,7.079516155,-0.2342951649999998,0.03302217847084913,0.16143083017818205,ANKFY1,51479
238539_at,-3.1959804623673675,4.7275003,4.42412532,-0.30337498000000007,0.03302716594838939,0.16143083017818205,HPS3,84343
212802_s_at,-3.1961468616923097,7.944317574,7.63350684,-0.31081073400000037,0.03302192380173112,0.16143083017818205,GAPVD1,26130
239515_at,-3.1964353995584305,4.465718983,4.12752483,-0.3381941530000008,0.033012836198282575,0.16143083017818205,,
203385_at,3.1959718643561414,3.862748475,4.104835385,0.24208691000000027,0.03302743684173323,0.16143083017818205,DGKA,1606
201773_at,-3.197189368534461,8.694214349,8.400811788,-0.29340256099999884,0.03298910358493477,0.16143083017818205,ADNP,23394
225605_at,3.196612870115574,5.111394007,5.28899189,0.1775978829999998,0.03300724816340463,0.16143083017818205,TP53I13,90313
243018_at,3.195935635123781,4.106796178,4.327511461,0.22071528300000054,0.033028578327239856,0.16143083017818205,RP11-1L12.3,
203885_at,3.195317482319523,5.951567418,6.04636682,0.09479940200000048,0.033048061822711194,0.1614784241641114,RAB21,23011
228769_at,-3.1944665047880845,4.921402927,4.628958433,-0.2924444939999997,0.03307490585872219,0.16150027129086506,ZSCAN22,342945
226481_at,-3.1942725701869965,7.363054596,6.956880183,-0.40617441299999957,0.03308102710895906,0.16150027129086506,VPRBP,9730
228177_at,-3.1942488958770623,6.265229236,5.873239894,-0.3919893419999996,0.033081774443913095,0.16150027129086506,CREBBP,1387
228980_at,-3.193850382980081,6.082483736,5.682492952,-0.39999078400000077,0.03309435742203497,0.16151411137723043,RAD51L3-RFFL /// RFFL,117584 /// 100529207
221479_s_at,3.19341368782046,6.132673227,6.566231368,0.4335581410000007,0.033108152475568454,0.16152835467019683,BNIP3L,665
223584_s_at,-3.1928325045539405,6.010877358,5.502004164,-0.5088731940000004,0.03312652237125528,0.16152835467019683,KBTBD2,25948
203943_at,-3.1931210546762605,5.861638722,5.313598383,-0.5480403389999999,0.0331174004501647,0.16152835467019683,KIF3B,9371
232780_s_at,-3.1918892106923207,5.952094788,5.520270075,-0.43182471300000014,0.033156363340921265,0.16162629720380242,ZNF691,51058
201190_s_at,3.19013300450209,7.11253589,7.387795048,0.2752591579999999,0.033212005102580176,0.16167638243426175,PITPNA,5306
225297_at,-3.1897175340660477,7.728448072,7.551795947,-0.17665212500000038,0.033225184512563295,0.16167638243426175,HAUS1,115106
230591_at,-3.189788131186351,5.535865149,4.796333254,-0.7395318949999998,0.033222944620527786,0.16167638243426175,LOC729887,729887
218359_at,-3.1899521130128616,5.608889804,5.266977454,-0.3419123500000003,0.03321774252281341,0.16167638243426175,NRSN2,80023
228255_at,-3.189764235098931,5.831865721,5.487849676,-0.34401604500000005,0.03322370277113505,0.16167638243426175,TMEM237,65062
217007_s_at,3.190164698288485,4.573599145,5.059376449,0.48577730399999997,0.0332109999761012,0.16167638243426175,ADAM15,8751
237968_at,3.184413777625699,5.035701792,5.413795338,0.37809354599999967,0.0333939710248491,0.16181219896715573,ATL2,64225
228049_x_at,-3.183460937482351,7.146956993,6.787835722,-0.35912127100000024,0.03342440110252241,0.16181219896715573,SNHG19,100507303
223403_s_at,-3.1835696495183763,8.106333375,7.801016111,-0.30531726400000014,0.0334209276046654,0.16181219896715573,POLR1B,84172
218134_s_at,-3.1813659092712947,8.163894899,7.977703906,-0.1861909930000003,0.03349142324824917,0.16181219896715573,RBM22,55696
218585_s_at,-3.182390831629025,9.350903272,8.997228089,-0.353675183,0.03345861514965175,0.16181219896715573,DTL,51514
202249_s_at,-3.1833268715437604,5.435805948,5.102298665,-0.33350728299999943,0.033428685277766164,0.16181219896715573,DCAF8,50717
205039_s_at,3.181864073797769,3.886006492,4.060620778,0.17461428599999973,0.033475472108683874,0.16181219896715573,IKZF1,10320
226633_at,-3.1834311219037428,5.923773084,5.68091646,-0.24285662399999985,0.033425353825242816,0.16181219896715573,RAB8B,51762
222566_at,-3.184933430094368,5.385738937,4.961533868,-0.4242050690000001,0.03337738906134009,0.16181219896715573,SUV420H1,51111
203060_s_at,3.1855228224884735,6.236044293,6.585031947,0.3489876540000001,0.03335859345496514,0.16181219896715573,PAPSS2,9060
221735_at,-3.1834849649303516,6.68262749,6.46413905,-0.21848843999999978,0.03342363335617321,0.16181219896715573,WDR48,57599
226888_at,-3.1831272765093166,5.684108643,5.253459023,-0.4306496200000005,0.03343506468169951,0.16181219896715573,CSNK1G1,53944
206901_at,-3.1865864825011583,4.287359871,4.080230221,-0.20712964999999972,0.03332470509484389,0.16181219896715573,C19orf57,79173
214830_at,-3.181184180505501,5.159918116,4.674540318,-0.485377798,0.033497244399622435,0.16181219896715573,SLC38A6,145389
223368_s_at,-3.1875942564063444,7.885548297,7.746124149,-0.1394241479999998,0.03329263468588708,0.16181219896715573,NTMT1,28989
201951_at,3.1811952318073162,5.295012051,5.490375298,0.1953632470000004,0.033496890369345785,0.16181219896715573,ALCAM,214
224458_at,3.1850938487057747,5.844502976,6.459960068,0.6154570919999998,0.03337227210825547,0.16181219896715573,TMEM246,84302
235974_at,-3.187961711151362,5.37997721,4.714146209,-0.6658310009999999,0.033280950213312885,0.16181219896715573,EXOC4,60412
231045_x_at,-3.1827451390950405,7.590658777,7.415474515,-0.17518426200000015,0.03344728245873666,0.16181219896715573,C11orf31,280636
203633_at,3.184912803765257,5.664801448,6.206159298,0.5413578499999998,0.03337804705678621,0.16181219896715573,CPT1A,1374
226166_x_at,-3.1842352768023887,4.667646332,4.123460158,-0.544186174,0.03339966917485933,0.16181219896715573,STK36,27148
209709_s_at,-3.186722643015502,6.654819794,6.387983191,-0.2668366029999998,0.033320369930259934,0.16181219896715573,HMMR,3161
203431_s_at,-3.186230970106056,5.296379801,4.906076318,-0.3903034829999994,0.03333602725617587,0.16181219896715573,ARHGAP32,9743
222408_s_at,3.1847958001196526,7.487824126,7.71679891,0.22897478400000004,0.03338177985048343,0.16181219896715573,YPEL5,51646
238565_at,-3.182129786693324,5.092096362,4.669934289,-0.42216207299999997,0.03346696768859617,0.16181219896715573,RP11-350F4.2,
222875_at,-3.1806471008073784,7.854924832,7.676868299,-0.17805653300000035,0.03351445514941205,0.1618481513758695,DHX33,56919
200871_s_at,3.180181585231571,8.448796442,8.617112716,0.1683162739999986,0.03352938104967732,0.16187305204315372,PSAP,5660
225147_at,3.1794778371515404,5.845246511,6.086283002,0.24103649100000002,0.03355196030465596,0.16193487628541933,CYTH3,9265
227127_at,-3.178181427169603,4.901645057,4.561351085,-0.34029397199999956,0.03359360159428181,0.1620414511835969,TMEM110 /// TMEM110-MUSTN1,375346 /// 100526772
233919_s_at,3.178439719489379,5.360043535,5.630381212,0.27033767699999967,0.03358530027182219,0.1620414511835969,HABP4,22927
226943_at,-3.177206161095306,6.88477706,6.623550929,-0.2612261309999999,0.03362496771481565,0.162145544256921,C12orf73,728568
218809_at,-3.1758396500746415,7.568219316,7.111913642,-0.4563056740000002,0.03366897494151616,0.16231051667325613,PANK2,80025
226568_at,-3.1752846806818282,6.364173116,6.159523724,-0.20464939200000032,0.033686866583656674,0.1623495324097171,FAM102B,284611
227787_s_at,-3.174632632862247,6.740771411,6.48080717,-0.2599642409999996,0.03370790224217365,0.16240367323366534,MED30,90390
227274_at,-3.1734117033143145,6.968378105,6.729596322,-0.2387817830000003,0.033747332159831556,0.162458947987053,SYNJ2BP /// SYNJ2BP-COX16,55333 /// 100529257
213387_at,-3.1736137685622334,5.254878058,5.058559358,-0.19631869999999996,0.03374080271380598,0.162458947987053,ATAD2B,54454
225320_at,-3.1733665989012394,5.779120159,5.597696923,-0.18142323599999965,0.03374878984678836,0.162458947987053,MCU,90550
212949_at,-3.1722047621305447,6.62656952,6.48005323,-0.1465162900000001,0.03378636371809618,0.16259258217982445,NCAPH,23397
226003_at,3.1707824694630453,5.578693203,6.041816037,0.463122834,0.03383242783039429,0.16259605571185864,KIF21A,55605
206949_s_at,3.1707605615685286,7.483496802,7.760367025,0.2768702229999995,0.03383313794440053,0.16259605571185864,RUSC1,23623
218502_s_at,-3.1714436001570183,5.262894904,4.785621384,-0.4772735200000007,0.033811006449883566,0.16259605571185864,TRPS1,7227
